date	duns_product_hits
200606	1
200508	2
200505	1
200501	3
201601	23
201603	26
201602	20
201605	28
201604	11
201607	15
201606	28
201609	5
201608	17
201205	19
201204	10
201207	23
201206	15
201201	52
201203	22
201202	17
201111	31
201208	31
201112	6
200005	1
200808	2
200809	7
200801	11
200802	4
200803	2
200804	4
200805	2
200806	4
200807	5
200406	2
200401	3
200812	13
200811	10
200810	4
201701	34
201702	10
201703	9
201704	2
200702	2
200102	1
200710	5
200711	2
200712	4
200901	20
201308	19
201309	28
201412	28
201304	17
201305	17
201306	24
201307	28
201301	68
201302	14
201303	26
201611	12
200905	7
201311	9
201408	27
200612	5
200709	4
200708	3
200707	3
200706	3
200705	5
200703	6
201110	10
200701	14
201403	9
201402	7
201401	53
201407	9
201406	13
201405	11
201404	21
201312	16
201409	18
201310	6
201010	80
201011	57
201012	42
200311	1
201410	10
201411	16
201007	16
201006	10
201005	24
201004	9
201003	7
201002	8
201001	16
201209	7
200604	2
201009	28
201008	28
200605	2
200301	3
200912	4
200607	3
200910	1
200911	8
200601	7
200608	2
200609	5
200906	4
201508	21
201509	28
201502	15
201503	18
201501	38
201506	14
201507	14
201504	15
201505	18
200108	1
201108	35
200101	1
201211	7
200512	2
200511	4
201612	12
201106	6
201610	14
200902	8
200611	1
200907	4
201510	11
200909	5
201105	22
200201	2
201212	13
201210	14
201109	23
201511	16
201107	30
201104	27
201512	44
201102	6
201103	13
201101	26
