date	duns_product_hits
200501	1
201601	205
201603	169
201602	177
201605	183
201604	128
201607	189
201606	251
201609	121
201608	194
201205	18
201204	22
201207	16
201206	17
201201	67
201203	29
201202	50
201111	25
201208	12
201112	15
200809	5
200801	1
200401	1
200812	1
200810	2
201008	3
201701	302
201702	224
201703	233
201704	129
200901	5
201410	58
201309	31
201412	63
201304	40
201305	46
201306	43
201307	60
201301	37
201302	45
201303	57
201409	46
201310	38
200709	1
200705	1
200704	5
200701	1
201403	76
201402	44
201401	65
201407	47
201406	61
201405	150
201404	119
201312	32
201311	42
201408	84
201010	13
201011	2
201012	8
200912	1
201308	56
201411	67
201007	2
201006	4
201005	5
201004	2
201003	6
201002	1
201001	8
201209	16
201009	1
201110	31
200605	1
200307	1
200112	3
200606	1
200910	9
200911	2
201508	119
201509	167
201502	193
201503	83
201501	142
201506	111
201507	111
201504	96
201505	82
201210	14
200101	1
201211	13
201612	207
201511	131
201610	263
201611	175
201510	90
200909	2
200908	1
201512	150
201212	29
201108	13
201109	23
201106	2
201107	28
201104	9
201105	10
201102	14
201103	11
201101	6
