date	duns_product_hits
201703	25
200708	1
201601	88
201603	78
201602	87
201605	100
201604	74
201607	59
201606	112
201609	82
201608	120
200701	1
201403	3
201401	10
201407	1
201406	3
201405	10
201404	10
201701	148
201409	8
201408	6
201704	26
201204	1
201508	54
201509	46
201201	2
201502	7
201503	6
201501	22
201506	34
201507	41
201504	23
201505	22
200809	1
201109	1
201612	107
201610	127
201611	69
201310	2
201411	1
200901	1
201410	4
201001	1
201412	11
201304	3
200801	1
201301	2
201302	1
200807	2
200911	1
201312	1
201511	68
201510	39
200301	2
201512	82
201702	76
