date	duns_product_hits
200606	1
200509	1
201205	20
200507	2
200506	2
200501	6
200502	1
201601	38
201603	38
201602	27
201605	28
201604	35
201607	38
201606	49
201609	21
201608	33
200211	1
201204	25
201207	16
201206	25
201201	48
201203	59
201202	36
201111	39
201208	7
201112	20
200003	1
200004	1
200005	1
200808	10
200809	9
200801	15
200802	14
200803	8
200804	4
200805	17
200806	13
200807	18
200404	2
200406	3
200401	1
200402	1
200408	2
200409	1
200812	9
200811	4
200810	12
201701	37
201702	20
201703	10
201704	6
200702	4
200412	3
200411	3
200410	1
200710	12
200711	2
200712	5
200106	2
201612	16
201410	26
201411	6
201412	12
201304	4
201305	8
201306	13
201307	16
201610	26
201302	6
201303	6
200902	8
200611	4
201311	14
200610	1
201310	16
200612	4
201107	30
200709	3
200708	1
200707	1
200706	1
200705	5
200704	7
201110	24
200701	24
201403	13
201402	18
201401	10
201407	35
201406	20
201405	18
201404	6
201312	17
201409	14
201408	23
201010	18
201011	13
201012	26
200312	1
201308	6
201309	10
201007	20
201006	52
201005	39
201004	24
201003	38
201002	31
201001	23
201209	2
200604	1
201009	18
201008	18
200605	1
200302	2
200301	1
200304	1
200111	1
201301	16
200912	4
200607	6
200910	6
200911	19
200602	2
200603	3
200601	7
200608	4
200609	7
201508	30
201509	22
201502	20
201503	19
201501	19
201506	3
201507	15
201504	28
201505	10
201210	2
201211	2
200512	8
200510	1
200511	3
200901	31
201106	4
200903	6
201611	11
200905	3
200904	5
200906	4
200909	12
200908	18
200208	3
201105	13
200201	3
201212	2
201108	17
201109	29
201511	19
201510	9
201104	15
201512	25
201102	26
201103	5
201101	28
