date	duns_product_hits
200211	7
200606	30
201212	86
200508	34
200505	26
200504	15
200507	25
200506	29
200501	82
200503	14
200502	13
201601	341
201603	702
201602	362
201605	288
201604	131
201607	349
201606	472
201609	224
201608	382
201205	119
201204	115
201207	141
200212	8
201201	223
201203	165
201202	153
201111	115
201208	118
201112	153
200001	32
200002	1
200003	1
200004	6
200005	11
200006	6
200007	6
200008	6
200009	1
200509	35
200808	69
200809	87
200801	194
200802	61
200803	61
200804	77
200805	77
200806	86
200807	100
200404	7
200405	16
200406	17
200407	21
200401	49
200402	3
200403	13
200408	13
200409	12
200011	3
200010	5
200209	5
200812	77
200811	67
200810	63
201008	110
200210	5
201701	469
201702	108
201703	72
201704	12
200308	12
200412	26
200411	17
200410	21
200105	6
200710	62
200711	72
200712	65
200107	5
200106	15
201612	284
201410	121
201309	95
201412	135
201304	114
201305	137
201306	123
201307	108
201301	226
201302	98
201303	122
200902	52
200611	29
201311	110
200610	41
201310	116
200906	151
200903	66
201107	144
200709	56
200708	67
200707	40
200706	42
200705	51
200704	46
200703	51
200702	37
200701	136
201403	148
201402	120
201401	232
201407	132
201406	113
201405	105
201404	117
201312	114
201409	131
201408	153
201206	119
201010	173
201011	157
201012	207
200310	8
200311	6
200312	22
201211	96
200012	9
201308	105
201411	128
201007	109
201006	122
201005	129
201004	121
201003	142
201002	161
201001	223
201209	100
200910	124
201009	148
201110	135
200309	10
200605	54
200303	8
200302	6
200301	51
200307	10
200306	15
200305	20
200304	9
200112	9
200110	2
200111	3
200912	125
200607	29
200604	39
200911	104
200602	27
200603	32
200601	111
200608	43
200609	45
200204	5
201508	298
201509	510
201502	168
201503	141
201501	253
201506	147
201507	201
201504	142
201505	121
200109	7
200108	5
201210	110
200205	6
200101	46
200103	6
200102	1
200512	43
200104	4
200510	34
200511	31
200901	164
201106	149
201610	369
201611	186
200905	102
200904	71
200907	111
200612	51
200909	142
200908	97
200208	15
201105	195
200202	8
200203	6
200201	34
200206	7
200207	5
201108	138
201109	132
201511	366
201510	242
201104	146
201512	369
201102	192
201103	181
201101	315
