date	duns_product_hits
200508	1
200505	1
200506	1
200501	1
201601	1
201603	9
201602	10
201605	7
201604	2
201607	8
201606	4
201609	3
201608	4
201205	1
201207	1
201206	3
201201	3
201203	2
201202	1
201209	2
201208	1
201112	1
200808	2
200809	1
200801	7
200803	3
200804	3
200805	5
200807	6
200401	1
200012	1
201510	3
200812	2
200811	2
201701	7
201702	1
201703	1
200710	1
200711	1
200712	1
201612	4
201410	5
201411	3
201304	2
201305	1
201307	3
201301	2
201302	1
201303	2
200611	1
200904	1
200903	1
200708	1
200707	1
200706	1
200705	1
200704	1
200703	3
200702	3
200701	2
201403	1
201402	1
201401	4
201407	3
201406	2
201312	2
201409	1
201010	1
201011	2
201012	1
200912	1
201308	2
201309	10
201007	1
201006	3
201005	1
201004	1
201002	1
201001	6
201009	2
200911	1
200301	1
200606	1
200607	1
200604	1
200605	3
200602	1
200609	3
201508	5
201509	2
201501	2
201506	2
201504	1
201505	1
200205	1
200101	1
201211	4
200512	5
200901	4
201610	4
201611	3
200905	1
200610	1
200906	1
200909	1
200908	1
201512	4
201212	3
201108	2
201109	3
201511	6
201107	2
201104	2
201105	2
201101	3
