date	duns_product_hits
200606	17
200509	1
200508	1
200505	1
200504	6
200507	4
200506	8
200501	18
200503	3
200502	8
201601	91
201603	177
201602	144
201605	125
201604	118
201607	106
201606	141
201609	66
201608	91
201205	69
201204	63
201207	59
200212	1
201201	70
201203	38
201202	32
201209	27
201208	30
201112	36
200001	12
200002	1
200003	1
200004	2
200005	1
200006	5
200007	2
200008	4
200808	20
200809	23
200801	35
200802	22
200803	24
200804	28
200805	26
200806	13
200807	15
200404	5
200405	3
200406	1
200407	7
200401	20
200402	3
200403	3
200408	1
200409	3
200010	1
200209	1
201510	104
200812	14
200811	24
200810	29
200210	2
201701	116
201702	47
201703	45
201704	26
200308	2
200103	6
200412	8
200411	1
200410	4
200710	43
200711	18
200712	34
200107	1
201109	51
200106	2
200901	61
201410	28
201309	104
201412	66
201304	53
201305	58
201306	34
201307	39
201301	65
201302	36
201303	27
200902	34
200611	13
201409	30
200904	4
201408	42
200906	10
200903	20
200709	28
200708	18
200707	15
200706	28
200705	22
200704	33
200703	10
200702	23
200701	36
201403	57
201402	65
201401	45
201407	40
201406	102
201405	77
201404	55
201312	48
201311	46
201310	51
201206	71
201010	38
201011	39
201012	19
200310	2
200311	1
200312	1
200012	1
201308	39
201411	43
201007	19
201006	132
201005	53
201004	49
201003	27
201002	5
201001	25
201111	50
200604	11
201009	30
201008	40
200309	9
200911	21
200302	2
200301	15
200307	3
200306	2
200305	2
200304	2
200112	2
200110	3
200912	15
200607	17
200910	53
200605	10
200602	11
200603	15
200601	21
200608	9
200609	13
200204	1
201508	81
201509	146
201502	63
201503	49
201501	82
201506	34
201507	68
201504	39
201505	20
200109	1
200108	1
201210	52
200205	3
200101	9
201110	80
200102	2
200512	18
200510	7
200511	11
201612	58
201106	30
201610	92
201611	84
200905	8
200610	3
200907	20
200612	6
200909	27
200908	20
200208	6
201512	113
200202	2
200203	4
200201	11
201212	49
200207	3
201108	42
201211	50
201511	143
201107	20
201104	45
201105	33
201102	36
201103	51
201101	45
