date	duns_product_hits
200501	2
201601	105
201603	133
201602	59
201605	52
201604	96
201607	51
201606	71
201609	84
201608	50
201205	10
201204	8
201207	1
201206	12
201201	6
201203	16
201202	4
201209	9
201208	10
201112	1
200808	1
200801	1
200805	1
200405	1
201701	122
201702	153
201703	115
201704	39
200711	1
200901	2
201410	44
201309	5
201412	28
201304	5
201305	3
201306	11
201307	13
201301	14
201302	12
201303	15
201311	2
201310	7
200906	1
200702	1
200701	1
201403	11
201402	5
201401	5
201407	47
201406	2
201405	3
201404	2
201312	3
201409	36
201408	43
201010	2
201011	5
201012	2
201308	6
201411	40
201005	1
201004	1
201001	4
201111	1
201009	1
201008	1
200912	1
200910	2
200601	1
200609	1
201508	98
201509	141
201502	33
201503	84
201501	39
201506	50
201507	69
201504	188
201505	51
201108	5
201110	2
201109	2
201612	66
201511	86
201610	69
201611	68
201510	131
201512	51
201212	7
201210	9
201211	5
201106	10
201107	1
201104	12
201105	6
201102	2
201103	10
201101	8
