date	duns_product_hits
200606	94
200509	15
200508	15
200505	11
200504	7
200507	7
200506	6
200501	84
200503	10
200502	13
201601	4485
201603	6025
201602	5132
201605	5276
201604	5133
201607	3990
201606	5488
201609	3397
201608	4780
201205	2066
201204	2165
201207	1927
201206	1801
201201	2464
201203	1912
201202	2025
201209	1765
201208	1907
201112	1836
200001	17
200004	2
200005	4
200009	3
200808	471
200809	455
200612	167
200801	617
200802	345
200803	292
200804	360
200805	365
200806	383
200807	478
200206	1
200404	8
200405	6
200406	4
200407	9
200401	46
200402	6
200211	2
200408	5
200409	6
200010	2
200209	4
200812	466
200811	375
200810	499
201008	1584
200210	3
201701	5388
201702	3590
201703	3577
201704	1859
200308	2
200412	11
200411	6
200410	16
200105	3
200403	6
200710	1558
200711	293
200712	229
200106	3
200901	979
201410	2932
201411	2776
201412	2346
201304	2410
201305	2311
201306	2269
201307	2537
201301	2490
201302	2096
201303	2459
200902	631
200611	103
201409	2289
200610	109
201408	3502
200906	687
200903	670
200709	192
200708	228
200707	196
200706	180
200705	186
200704	205
200703	235
200702	182
200701	377
201403	3615
201402	2484
201401	3580
201407	3034
201406	3406
201405	3308
201404	3109
201312	2852
201311	2648
201310	2991
200212	2
201010	1707
201011	1652
201012	1447
200311	3
200312	5
200012	7
201308	2414
201309	2829
201007	1582
201006	1768
201005	1308
201004	1232
201003	1528
201002	1179
201001	1428
201111	1812
200604	80
201009	1427
201110	1736
200309	3
200605	99
200303	2
200301	28
200307	2
200306	7
200305	4
200304	1
200112	2
200110	2
200111	1
200912	905
200607	83
200910	793
200911	877
200602	76
200603	77
200601	188
200608	111
200609	115
201508	4395
201509	4992
201502	2711
201503	3191
201501	3190
201506	3333
201507	3648
201504	3562
201505	3041
200109	1
200108	1
201108	1914
200101	26
200103	3
201211	1664
200512	65
200104	6
200510	13
200511	43
201612	4088
201106	1559
201610	4638
201611	3953
200905	570
200904	611
200907	646
201107	1503
200909	806
200908	801
200208	1
201512	4122
200203	2
200201	19
201212	1965
200207	4
201210	1946
201109	1704
201511	3841
201510	3984
201104	1556
201105	1803
201102	1441
201103	1605
201101	2188
