date	duns_product_hits
201601	52
201603	55
201602	28
201605	52
201604	27
201607	64
201606	41
201609	31
201608	29
201205	4
201204	8
201206	1
201201	11
201203	1
201202	2
201209	8
201208	3
201112	2
200808	2
200803	1
200804	1
200806	1
200012	1
200010	1
201510	29
200810	1
201701	41
201702	21
201703	12
201704	14
200410	1
200901	1
201410	8
201411	9
201412	17
201304	5
201305	7
201306	4
201307	2
201301	2
201302	1
201303	4
201311	4
201310	1
200903	1
201403	5
201402	8
201401	12
201407	16
201406	5
201405	7
201404	7
201312	7
201409	15
201408	20
201010	1
201011	1
201012	4
201308	8
201309	1
201006	1
201005	2
201001	6
201111	3
201008	1
200912	1
200911	1
201508	42
201509	50
201502	15
201503	13
201501	29
201506	20
201507	26
201504	10
201505	14
201108	3
200511	1
201612	33
201511	20
201610	36
201611	33
200906	2
200908	1
201512	21
201212	4
201210	3
201211	3
201106	1
201107	1
201104	1
201105	2
201102	2
201103	2
201101	4
