date	duns_product_hits
200606	2
200509	2
200508	2
200505	2
200504	1
200507	3
200506	4
200501	11
200503	6
200502	3
201601	220
201603	686
201602	324
201605	387
201604	329
201607	256
201606	402
201609	206
201608	266
201205	112
201204	78
201207	96
201206	68
201201	188
201203	112
201202	126
201209	84
201208	109
201112	113
200001	5
200004	1
200005	1
200008	2
200808	23
200809	17
200612	5
200801	48
200802	14
200803	22
200804	20
200805	27
200806	22
200807	20
200404	7
200405	1
200406	2
200401	13
200402	4
200211	3
200408	3
200012	1
200209	1
200812	32
200811	19
200810	18
201008	90
201701	287
201702	154
201703	153
201704	89
200308	1
200412	3
200403	3
200710	10
200711	13
200712	21
200510	2
201612	245
201410	127
201411	98
201412	140
201304	87
201305	133
201306	113
201307	75
201301	149
201302	135
201303	78
200902	24
200611	10
201409	113
200610	5
201408	180
200906	26
200903	27
200709	14
200708	18
200707	10
200706	6
200705	7
200704	13
200703	8
200702	13
200701	29
201403	84
201402	75
201401	170
201407	181
201406	153
201405	144
201404	122
201312	125
201311	91
201310	89
200212	1
201010	82
201011	88
201012	82
200409	4
201308	90
201309	90
201007	56
201006	87
201005	87
201004	74
201003	32
201002	25
201001	67
201111	213
200604	3
201009	117
201110	68
200309	1
200605	7
200303	1
200301	3
200307	3
200306	2
200305	2
200304	1
200111	1
200912	38
200607	2
200910	18
200911	38
200602	1
200603	1
200601	20
200608	3
200609	4
200204	1
201508	254
201509	317
201502	108
201503	119
201501	161
201506	137
201507	183
201504	105
201505	143
201210	72
200205	2
200101	7
201211	62
200104	2
200107	2
200511	2
200901	70
201511	260
201610	221
201611	176
200905	26
200904	20
200907	35
201510	190
200909	25
200908	40
201105	86
200202	1
200201	6
201212	115
201108	95
201109	50
201106	90
201107	117
201104	59
201512	297
201102	51
201103	43
201101	121
