date	duns_product_hits
200501	1
201601	14
201603	27
201602	17
201605	12
201604	15
201607	11
201606	24
201609	8
201608	9
201205	6
201204	10
201207	5
201206	4
201201	4
201203	10
201202	5
201209	2
201208	7
201112	1
200801	1
201008	2
201701	21
201702	7
201703	6
201704	1
200901	1
201410	7
201411	6
201412	7
201304	11
201305	8
201306	6
201307	5
201301	14
201302	11
201303	9
201311	4
201408	7
201403	3
201402	2
201401	11
201407	5
201406	6
201405	5
201404	3
201312	2
201409	5
201310	10
201011	2
201012	4
201308	8
201309	9
201007	2
201006	2
201004	2
201111	4
201009	1
201110	3
200606	1
201508	6
201509	18
201502	5
201503	6
201501	11
201506	9
201507	5
201504	5
201505	11
201211	5
201612	9
201511	11
201610	15
201611	7
200905	1
200907	2
201510	12
200908	2
201512	11
201212	3
201210	8
201109	1
201106	3
201107	1
201105	3
201103	3
201101	1
