date	duns_product_hits
201601	34
201603	82
201602	71
201605	40
201604	36
201607	47
201606	57
201609	45
201608	39
201205	3
201204	3
201207	5
201206	2
201201	4
201203	4
201202	3
201209	4
201110	3
201112	2
200001	1
200801	4
200802	2
200803	3
200804	3
200807	4
200406	1
200401	5
200011	1
201510	48
200812	2
200811	5
200810	3
201008	5
201701	32
201702	16
201703	21
201704	12
200712	1
201410	12
201411	13
201412	13
201304	10
201305	4
201306	10
201307	5
201301	10
201302	8
201303	1
201311	6
201310	2
200903	1
200709	1
200706	1
200702	1
201403	9
201402	11
201401	6
201407	11
201406	17
201405	16
201404	4
201312	6
201409	20
201408	49
201010	8
201011	6
201012	2
200312	1
201308	7
201309	3
201007	2
201006	1
201005	4
201004	5
201003	4
201001	8
201111	2
201009	2
201208	1
200305	1
200912	1
200607	1
200910	1
200602	1
201508	47
201509	40
201502	21
201503	19
201501	22
201506	22
201507	27
201504	24
201505	22
201108	5
200205	2
200101	1
201109	2
201612	39
201511	51
201610	46
201611	60
200905	1
200904	3
200906	2
200909	1
200908	2
201512	56
201212	7
201210	15
201211	11
201106	6
201107	17
201104	5
201105	2
201102	3
201103	2
201101	11
