date	duns_product_hits
200505	1
201601	10
201603	16
201602	4
201605	14
201604	6
201607	2
201606	14
201609	2
201608	1
201205	12
201207	6
201206	3
201201	1
201111	2
201208	3
201112	4
200805	1
201701	2
201702	1
201703	7
200711	1
200712	1
201612	3
201308	4
201309	4
201412	8
201304	5
201305	11
201306	4
201307	4
201301	1
201302	5
201303	10
201408	3
200706	1
200705	1
200701	1
201403	7
201402	27
201401	11
201407	2
201406	10
201405	8
201404	4
201311	8
201310	11
201012	1
201410	14
201411	15
201006	1
201004	7
201002	1
201209	2
200910	3
201009	1
201110	2
200605	1
200912	5
200604	1
200911	4
200603	1
200608	1
201508	9
201509	18
201502	15
201503	10
201501	11
201506	1
201507	7
201504	18
201505	10
201108	1
201109	2
200901	2
201511	8
201610	13
200610	2
200907	1
200612	1
200909	3
200908	5
201512	13
201212	1
201210	7
201211	3
201106	3
201510	8
201104	5
201105	6
201103	1
