date	duns_product_hits
200509	1
200505	1
200504	1
200507	1
200501	3
201601	110
201603	109
201602	203
201605	85
201604	70
201607	101
201606	223
201609	215
201608	60
201205	28
201204	34
201207	32
201206	32
201201	42
201203	33
201202	33
201111	14
201208	33
201112	13
200001	1
200002	1
200808	29
200809	38
200612	5
200801	32
200802	12
200803	29
200804	29
200805	21
200806	45
200807	17
200404	1
200407	1
200401	1
200812	16
200811	21
200810	25
201008	28
201701	79
201702	32
201703	44
201704	21
200710	30
200711	21
200712	14
200901	19
201410	50
201309	47
201412	36
201304	27
201305	33
201306	20
201307	40
201610	75
201302	31
201303	25
200902	15
200611	6
201409	30
200610	8
201408	39
200906	19
200709	23
200708	14
200707	16
200706	14
200705	18
200704	9
200703	14
200702	10
200701	18
201403	41
201402	24
201401	39
201407	47
201406	41
201405	54
201404	36
201312	35
201311	39
201310	33
200212	2
201010	31
201011	18
201012	27
200912	22
201308	41
201411	38
201007	27
201006	41
201005	19
201004	25
201003	18
201002	28
201001	27
201209	35
200604	7
201009	26
201110	17
200309	1
200911	29
200303	1
200301	1
200304	1
201301	31
200606	10
200607	7
200910	27
200605	9
200602	2
200603	6
200601	11
200608	13
200609	7
201508	146
201509	100
201502	25
201503	39
201501	69
201506	65
201507	56
201504	48
201505	52
201210	35
200101	3
201109	22
200512	1
200510	2
200511	8
201612	209
201106	19
200903	23
201611	51
200905	25
200904	24
200907	21
201107	35
200909	32
200908	30
201105	31
200201	1
201212	23
201108	30
201211	27
201511	140
201510	82
201104	29
201512	108
201102	21
201103	20
201101	31
