date	duns_product_hits
200508	2
200505	1
200504	3
200506	1
200501	6
200503	2
201601	6
201603	10
201602	6
201605	14
201604	23
201607	8
201606	17
201609	12
201608	10
201204	4
201205	2
201110	1
201207	3
201206	5
201201	5
201203	2
201202	6
201209	12
201208	10
201112	5
200001	1
200002	2
200003	1
200005	3
200008	3
200808	24
200809	13
200801	8
200802	6
200803	6
200804	8
200805	5
200806	7
200807	9
200405	1
200401	1
200402	1
200403	3
200408	2
200409	1
200812	9
200811	13
200810	11
200210	1
201701	7
201702	4
201703	4
201108	2
200411	4
200102	3
200105	1
201612	10
201410	6
201309	23
201412	3
201304	12
201305	4
201306	11
201307	3
201301	9
201302	30
201303	6
201611	17
201311	2
200610	2
201408	18
200612	3
200903	2
200709	1
200708	1
200707	1
200706	3
200705	2
200704	2
200703	2
200702	2
200701	3
201403	13
201402	6
201401	15
201407	5
201405	11
201404	3
201312	4
201409	7
201310	7
200212	2
201010	2
201011	7
201012	25
200310	3
200311	3
200312	1
201308	2
201411	8
201007	5
201006	10
201005	1
201003	1
201002	1
201001	5
201111	4
200910	4
201009	5
201008	4
200309	1
200301	2
200307	1
200112	2
200110	2
200912	11
200607	1
200604	3
200911	6
200603	9
200601	2
200608	1
201508	25
201509	26
201502	4
201503	3
201501	6
201506	17
201507	19
201504	15
201505	6
200204	3
200101	1
201109	3
200512	2
200510	2
200901	8
201511	7
201610	16
200902	4
200611	1
200904	1
200907	2
201510	6
200909	22
201104	7
201105	7
200201	1
201212	25
201210	13
201211	29
201106	4
201107	3
200208	1
201512	5
201102	7
201103	2
201101	8
