date	duns_product_hits
200606	2
200509	1
200507	2
200506	3
200501	5
201601	170
201603	240
201602	195
201605	285
201604	170
201607	127
201606	188
201609	170
201608	174
201205	40
201204	81
201207	66
201206	67
201201	140
201203	86
201202	100
201209	121
201208	117
201112	47
200001	4
200004	1
200808	14
200809	16
200612	3
200801	43
200802	18
200803	15
200804	14
200805	9
200806	10
200807	6
200404	1
200401	1
200408	2
200409	2
200010	1
200812	25
200811	8
200810	14
201701	276
201702	196
201703	84
201704	73
200702	6
200412	1
200710	27
200711	13
200712	15
200901	35
201410	199
201411	210
201412	119
201304	142
201305	137
201306	104
201307	185
201301	129
201302	185
201303	135
200902	31
200611	4
201409	197
200610	5
201408	207
200906	19
200903	54
200709	8
200708	4
200707	6
200706	6
200705	8
200704	1
200703	10
201110	42
200701	13
201403	313
201402	290
201401	227
201407	185
201406	424
201405	289
201404	214
201312	222
201311	205
201310	259
201010	60
201011	44
201012	75
200312	1
201308	138
201309	194
201007	45
201006	35
201005	48
201004	34
201003	46
201002	53
201001	50
201111	41
201009	26
201008	46
200309	2
200605	2
200110	1
200912	27
200607	2
200910	47
200911	29
200602	1
200603	3
200601	8
200608	4
200609	7
201508	196
201509	304
201502	160
201503	169
201501	158
201506	156
201507	163
201504	166
201505	159
201108	39
200101	1
201109	37
200510	3
200511	2
201612	198
201511	211
201610	171
201611	148
200905	17
200904	16
200907	73
201510	237
200909	61
200908	81
201512	160
200201	1
201212	144
201210	113
201211	74
201106	75
201107	54
201104	63
201105	78
201102	43
201103	59
201101	77
