date	duns_product_hits
200606	1
200509	2
200505	1
200501	2
201601	129
201603	309
201602	154
201605	135
201604	58
201607	151
201606	250
201609	99
201608	173
201205	18
201204	27
201207	23
201206	16
201201	47
201203	19
201202	23
201111	18
201110	19
201112	15
200005	1
200008	1
200808	3
200809	3
200801	16
200802	3
200803	5
200804	2
200805	3
200806	1
200807	5
200405	1
200409	1
201510	97
200812	5
200811	2
200810	3
201008	13
201701	193
201702	47
201703	27
201704	15
200308	1
200710	1
200711	2
200712	3
200901	14
201410	44
201309	34
201412	49
201304	27
201305	30
201306	25
201307	27
201301	49
201302	26
201303	32
200902	4
200611	2
201409	48
200610	4
201310	40
200906	3
200903	3
200709	2
200708	6
200705	4
200703	3
200701	8
201403	39
201402	23
201401	64
201407	33
201406	46
201405	46
201404	33
201312	32
201311	33
201408	44
201010	11
201011	9
201012	8
200012	1
201308	36
201411	35
201007	5
201006	3
201005	10
201004	19
201003	6
201002	1
201001	21
201209	27
201009	8
201208	33
200605	1
200303	1
200301	2
200912	8
200607	2
200910	4
200911	5
200602	1
200601	4
201508	121
201509	225
201502	37
201503	55
201501	91
201506	64
201507	74
201504	63
201505	60
201108	17
200101	1
200103	1
201211	31
200512	2
201612	103
201511	175
201610	232
201611	111
200905	11
200904	3
200907	4
200612	3
200909	6
200908	7
201512	189
201212	30
200207	1
201210	21
201109	18
201106	18
201107	7
201104	12
201105	13
201102	5
201103	12
201101	34
