date	duns_product_hits
200509	13
200508	4
201205	62
200505	6
200504	11
200507	9
200506	7
200501	36
200503	3
200502	4
201601	97
201603	152
201602	76
201605	84
201604	51
201607	59
201606	84
201609	54
201608	87
200211	3
201204	61
201207	101
201206	112
201201	134
201203	65
201202	74
201209	52
201208	60
201112	77
200001	10
200002	1
200003	2
200005	7
200006	1
200007	2
200008	2
200009	1
200808	34
200809	44
200801	77
200802	34
200803	49
200804	37
200805	29
200806	34
200807	42
200206	6
200404	4
200406	1
200407	5
200401	27
200402	1
200403	9
200408	4
200012	2
200011	3
200010	1
201510	64
200812	43
200811	28
200810	27
201008	49
200210	3
201701	110
201702	57
201703	59
201704	34
200412	3
200411	2
200102	2
201512	107
200710	34
200711	27
200712	26
200107	2
200901	85
201308	62
201411	71
201412	57
201304	95
201305	85
201306	81
201307	87
201301	108
201302	85
201303	68
200902	28
200905	24
201409	67
200904	31
201310	68
200906	20
200903	32
200709	29
200708	31
200707	32
200706	39
200705	41
200704	35
200703	48
200702	31
200701	66
201403	78
201402	65
201401	96
201407	70
201406	71
201405	67
201404	68
201312	70
201311	67
201408	73
200212	9
201010	57
201011	33
201012	83
200310	2
200311	4
200312	7
200912	33
200409	4
201410	64
201309	59
201007	49
201006	45
201005	50
201004	36
201003	39
201002	26
201001	96
201111	57
200910	33
201009	52
201110	68
200309	4
200308	1
200303	2
200302	1
200301	31
200307	4
200306	4
200305	5
200304	4
200112	2
200110	1
200111	2
200606	30
200607	27
200604	30
200605	33
200602	21
200603	26
200601	69
200911	35
200608	30
200609	31
200204	2
201508	86
201509	128
201502	72
201503	69
201501	77
201506	49
201507	74
201504	96
201505	69
200109	3
200108	3
201210	63
200205	8
200101	7
200103	5
201109	63
200512	23
200104	1
200510	5
200511	26
201612	62
201511	79
201610	148
201611	118
200611	21
200610	27
200907	24
200612	29
200909	25
200908	18
200208	4
200209	4
200410	4
200202	2
200203	3
200201	20
201212	65
200207	3
201108	85
201211	59
201106	87
201107	58
201104	78
201105	67
201102	47
201103	67
201101	106
