date	duns_product_hits
200501	1
201602	1
201605	4
201604	6
201606	1
201609	1
201205	6
201204	10
201206	1
201201	9
201203	2
201202	4
201111	4
201110	4
201112	3
200001	2
200808	1
200809	1
200801	12
200803	3
200804	1
200807	2
200401	1
200812	1
200810	3
201701	1
200710	6
200711	2
200712	5
201308	1
201309	2
201306	8
201307	3
201301	1
201302	2
201303	1
200612	2
200708	2
200707	1
200706	3
200705	4
200704	5
200703	3
200702	12
200701	6
201403	2
201401	4
201404	2
201312	2
201409	1
201010	7
201002	2
201209	1
200301	2
200606	1
200605	1
200602	1
200603	4
200601	2
200608	3
200609	1
201509	1
201502	2
201503	1
201504	1
201210	6
200101	3
201211	3
200512	1
200511	2
200901	2
201610	1
200902	1
200611	3
200610	3
200906	1
200909	1
200202	1
201108	5
201109	3
201106	6
201104	5
201105	5
201102	6
201103	10
201101	5
