date	duns_product_hits
201312	2
201703	14
201103	1
200601	1
200805	1
201601	37
200707	1
201603	50
201602	43
201605	51
201604	60
201607	26
201606	57
201609	34
201608	41
201303	6
201110	2
201403	26
201402	6
201401	1
201407	7
201406	5
201405	30
201404	37
201701	39
201409	15
201408	12
201704	10
201207	24
201205	12
201204	7
201508	39
201509	45
201201	3
201203	9
201202	2
201502	8
201503	9
201501	6
201209	11
201507	22
201504	27
201505	14
200912	1
201001	2
201612	26
201610	45
201611	14
201107	1
201112	1
201506	15
201111	2
201309	1
201206	27
201105	13
201308	3
201411	10
201412	1
201304	5
201305	13
201306	10
201301	7
201302	10
201208	6
201310	1
201212	4
201210	12
201211	5
201511	27
201510	22
201104	16
201512	32
201102	2
201702	16
201101	5
