date	duns_product_hits
200509	2
200508	6
200505	1
200504	1
200507	4
200506	6
200501	2
200502	1
201601	71
201603	164
201602	52
201605	91
201604	45
201607	100
201606	122
201609	68
201608	88
201205	51
201204	45
201207	31
201206	43
201201	52
201203	49
201202	24
201111	33
201208	47
201112	29
200001	3
200004	1
200007	1
200008	1
200808	19
200809	31
200801	53
200802	16
200803	12
200804	18
200805	20
200806	24
200807	25
200206	2
200404	1
200406	1
200407	2
200401	2
200012	2
200812	19
200811	10
200810	12
201701	101
201702	15
201703	9
201704	3
200308	2
200412	1
200411	1
200710	13
200711	20
200712	20
200510	4
201612	41
201308	39
201309	69
201412	42
201304	40
201305	39
201306	67
201307	38
201301	72
201302	45
201303	40
200902	6
200611	16
201311	28
200610	17
201310	65
200612	15
200903	18
201107	24
200709	12
200708	27
200707	23
200706	22
200705	9
200704	13
200703	13
200702	11
200701	24
201403	29
201402	45
201401	74
201407	98
201406	44
201405	43
201404	35
201312	51
201409	35
201408	65
201010	37
201011	30
201012	30
200312	3
200912	20
201410	49
201411	33
201007	47
201006	34
201005	28
201004	41
201003	33
201002	20
201001	39
201209	28
200910	12
201009	34
201008	40
200911	12
200302	1
200301	1
200110	1
200111	1
200606	27
200607	14
200604	10
200605	23
200602	8
200603	7
200601	12
200608	16
200609	10
201508	92
201509	103
201502	40
201503	13
201501	60
201506	34
201507	43
201504	30
201505	25
201108	31
201110	35
201109	34
200512	9
200107	2
200511	5
200901	28
201511	81
201610	81
201611	37
200905	16
200904	11
200907	14
200906	10
200909	14
200908	16
201105	35
200201	1
201212	33
201210	36
201211	44
201106	23
201510	61
201104	41
201512	76
201102	31
201103	49
201101	76
