date	duns_product_hits
200509	3
200508	3
200504	3
200507	7
200506	10
200501	7
200503	4
200502	5
201601	78
201603	124
201602	55
201605	72
201604	82
201607	37
201606	79
201609	39
201608	76
201205	21
201204	35
201207	23
201206	32
201201	38
201203	23
201202	13
201209	34
201110	17
200604	5
201112	11
200001	7
200002	1
200003	2
200004	2
200005	2
200007	2
200008	2
200009	2
200808	10
200809	6
200801	16
200802	2
200803	18
200804	8
200805	10
200806	7
200807	9
200404	1
200405	6
200406	3
200407	4
200401	10
200402	2
200403	1
200408	1
200409	4
200011	12
200209	1
200812	10
200811	10
200810	7
201701	109
201702	52
201703	25
201704	18
200308	1
200412	3
200411	3
200410	1
200105	3
200710	12
200711	5
200712	9
200511	1
200901	23
201308	51
201309	79
201412	48
201304	32
201305	28
201306	31
201307	56
201301	82
201302	30
201303	43
200902	5
200611	5
201409	87
200610	6
201310	41
200612	8
200903	10
200709	5
200708	17
200707	4
200706	8
200705	11
200704	9
200703	14
200702	2
200701	20
201403	65
201402	52
201401	51
201407	83
201406	94
201405	35
201404	33
201312	50
201311	40
201408	138
201010	6
201011	8
201012	24
200310	2
200312	5
200912	35
201211	16
200012	7
201410	98
201411	59
201007	14
201006	24
201005	25
201004	46
201003	35
201002	8
201001	17
201111	12
200206	6
201009	27
201008	7
200605	7
200302	1
200301	7
200307	2
200306	5
200305	8
200304	7
200112	2
200111	3
201208	16
200606	9
200910	18
200911	20
200602	12
200603	4
200601	14
200608	8
200609	15
200906	24
200204	2
201508	58
201509	103
201502	41
201503	24
201501	51
201506	39
201507	55
201504	49
201505	30
200109	2
200108	4
201108	32
200205	2
200101	12
200103	8
200102	4
200512	8
200104	1
200107	4
200106	3
201612	64
201106	24
201610	78
201611	20
200905	29
200904	69
200907	24
201107	17
200909	37
200908	39
200208	1
201105	23
200202	2
200201	16
201212	17
200207	2
201210	23
201109	17
201511	50
201510	52
201104	27
201512	55
201102	43
201103	40
201101	43
