date	duns_product_hits
200509	1
200504	1
200501	4
200503	1
201601	21
201603	31
201602	27
201605	18
201604	11
201607	15
201606	24
201609	15
201608	16
201205	65
201204	59
201207	14
201206	50
201201	31
201203	17
201202	25
201111	41
201110	16
201112	37
200808	8
200801	9
200802	3
200804	4
200805	5
200806	3
200807	9
200812	2
200811	1
201701	17
201702	2
201703	5
201704	5
200710	1
200712	9
200901	18
201410	23
201411	12
201412	10
201304	18
201305	30
201306	29
201307	12
201301	46
201302	46
201303	49
200902	5
201409	7
200904	3
201310	34
200612	1
200903	10
200707	4
200702	1
200701	4
201403	20
201402	21
201401	28
201407	4
201406	20
201405	16
201404	13
201312	22
201311	29
201408	17
201010	172
201011	7
201012	4
201308	9
201309	2
201007	53
201006	2
201005	5
201004	8
201003	6
201002	4
201001	7
201209	37
201009	244
201008	292
200301	1
201208	12
200912	3
200910	4
200601	4
201508	19
201509	24
201502	10
201503	5
201501	14
201506	36
201507	19
201504	5
201505	18
201108	23
201109	29
200512	2
200511	1
201612	24
201106	3
201610	19
201611	11
200610	2
200907	5
201107	3
200909	1
200908	14
201105	12
201212	55
201210	36
201211	41
201511	20
201510	18
201104	23
201512	18
201102	7
201103	9
201101	14
