date	duns_product_hits
200507	2
201601	126
201603	95
201602	141
201605	90
201604	72
201607	89
201606	155
201609	71
201608	87
201205	30
201204	20
201207	30
201206	34
201201	24
201203	35
201202	31
201111	4
201208	12
201112	38
200801	1
201701	126
201702	40
201703	31
201704	16
200901	1
201410	64
201309	30
201412	24
201304	52
201305	33
201306	20
201307	36
200903	1
201302	42
201303	48
200902	2
201409	54
201310	31
200701	1
201403	67
201402	47
201401	75
201407	80
201406	74
201405	61
201404	89
201312	35
201311	36
201408	159
201011	3
201012	4
201308	49
201411	33
201006	1
201005	1
201004	1
201003	12
201002	8
201001	1
201209	14
201009	4
201110	11
201301	54
200912	2
200604	1
201508	109
201509	88
201502	68
201503	63
201501	90
201506	50
201507	55
201504	68
201505	57
201108	19
201211	29
201612	96
201511	97
201610	128
201611	96
201510	65
200908	1
201105	8
200201	3
201212	32
201210	13
201109	8
201106	2
201107	14
201104	9
201512	161
201102	11
201103	17
201101	9
