date	duns_product_hits
201701	2
200502	1
201601	6
201603	2
201602	8
201605	3
201604	1
201607	4
201606	3
201608	1
201110	2
200701	1
201402	1
201401	4
201407	1
201405	1
201404	1
201312	2
201409	1
201704	1
201207	2
201205	5
201508	2
201206	2
201201	2
201012	1
201501	5
201507	1
201505	1
200001	1
200101	3
201109	2
201509	2
201612	2
201611	2
200610	1
201510	1
201112	2
201006	1
201308	6
201001	1
201412	1
201305	4
201306	2
201307	3
201301	7
201208	3
200911	1
201211	1
201107	9
200602	1
201512	3
201103	2
201101	4
