date	duns_product_hits
201310	1
201606	2
200501	1
201208	11
201601	1
201602	2
201605	1
200812	1
200708	1
201604	1
201608	2
200704	1
201403	2
201402	9
201401	2
201406	9
201405	5
201404	4
201702	1
201408	4
201508	1
201205	4
201204	1
201207	5
201509	3
201201	1
201202	1
201502	1
201503	1
201501	1
201209	7
201507	2
201112	2
201411	1
201001	2
201109	1
200901	2
201511	2
201610	1
200902	1
200904	1
200906	1
200909	2
201308	2
201506	1
201309	2
200808	2
201006	2
201005	1
201410	1
201412	2
200612	1
201304	5
200801	2
201306	2
201108	1
201301	4
201302	4
201008	2
201210	8
201305	1
201106	1
201510	2
201105	2
201102	7
201103	10
201101	1
