date	duns_product_hits
201603	7
201602	3
201604	2
201609	10
201608	7
201205	4
201204	6
201207	4
200212	1
201201	9
201203	8
201202	4
201209	5
201208	5
200808	3
200809	2
200801	1
200802	4
200803	2
200807	4
200811	6
200810	11
200710	1
200711	1
200712	1
201308	6
201309	6
201304	36
201305	33
201306	28
201307	10
201610	4
201302	11
201303	27
201611	3
200611	3
200610	4
200703	2
201403	18
201402	19
201401	5
201407	3
201406	4
201405	9
201404	9
201312	22
201311	7
201310	8
201206	12
201010	12
201011	14
201012	4
201007	9
201006	5
201005	11
201004	24
201003	13
201002	1
201009	18
201008	7
200605	5
201301	10
200606	4
200604	6
200911	7
200602	5
200603	6
200601	2
201503	2
201506	3
201504	16
201505	32
201210	5
201211	8
200512	2
200511	3
200901	6
200903	6
200902	1
200905	4
200904	1
200907	1
200906	12
200909	3
200908	8
201212	18
201108	4
201109	9
201106	18
201107	18
201104	6
201105	17
201102	31
201103	13
201101	8
